8342,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8344,"2015-09-10 00:00:00",Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
8344,"2014-09-19 00:00:00",Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
8348,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8350,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8350,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
8357,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8357,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8358,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Narrow,Cover
8358,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Little,Normal,Free Form,Medium,Press,Normal,Cover
8370,"2015-09-10 00:00:00",Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8370,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8371,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
8371,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8372,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8372,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8388,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8388,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8394,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8394,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8398,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
8406,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8406,"2014-09-19 00:00:00",Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8426,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8426,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8429,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Free Form,Risky,Normal,Lots,Organised,Medium,Press,Normal,Cover
8455,"2015-09-10 00:00:00",Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8455,"2014-09-19 00:00:00",Fast,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
8456,"2015-09-10 00:00:00",Balanced,Normal,Short,Free Form,Normal,Normal,Little,Free Form,Medium,Press,Normal,Cover
8456,"2014-09-19 00:00:00",Balanced,Normal,Short,Organised,Safe,Normal,Normal,Organised,Medium,Press,Normal,Cover
8460,"2015-09-10 00:00:00",Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Normal,Cover
8460,"2014-09-19 00:00:00",Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
8462,"2015-09-10 00:00:00",Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8462,"2014-09-19 00:00:00",Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8464,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8466,"2015-09-10 00:00:00",Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
8466,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
8467,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8467,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8472,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8472,"2014-09-19 00:00:00",Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8475,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Normal,Cover
8475,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Safe,Little,Normal,Organised,Deep,Press,Normal,Cover
8479,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Safe,Normal,Normal,Organised,Medium,Press,Normal,Cover
8479,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8481,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
8481,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
8483,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8483,"2014-09-19 00:00:00",Fast,Normal,Long,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
8485,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Free Form,Medium,Press,Normal,Cover
8485,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
8521,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8521,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8524,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8524,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8525,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8528,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8528,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8529,"2015-09-10 00:00:00",Fast,Little,Mixed,Organised,Risky,Normal,Lots,Free Form,Medium,Press,Normal,Offside Trap
8529,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Safe,Normal,Lots,Organised,Medium,Press,Normal,Cover
8530,"2015-09-10 00:00:00",Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
8530,"2014-09-19 00:00:00",Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Double,Normal,Cover
8533,"2015-09-10 00:00:00",Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8533,"2014-09-19 00:00:00",Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8534,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8534,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
8535,"2015-09-10 00:00:00",Balanced,Normal,Short,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
8535,"2014-09-19 00:00:00",Balanced,Normal,Short,Organised,Risky,Normal,Normal,Organised,Medium,Press,Wide,Cover
8537,"2015-09-10 00:00:00",Balanced,Normal,Long,Organised,Normal,Little,Lots,Organised,Deep,Press,Normal,Cover
8537,"2014-09-19 00:00:00",Balanced,Normal,Long,Organised,Normal,Little,Lots,Organised,Deep,Press,Narrow,Cover
8540,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8540,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8543,"2015-09-10 00:00:00",Fast,Normal,Mixed,Organised,Risky,Lots,Lots,Free Form,Medium,Press,Normal,Cover
8543,"2014-09-19 00:00:00",Balanced,Lots,Mixed,Organised,Risky,Normal,Lots,Organised,Medium,Press,Normal,Cover
8548,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8548,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8549,"2015-09-10 00:00:00",Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8549,"2014-09-19 00:00:00",Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
8550,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8550,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8551,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
8558,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
8558,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8559,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
8559,"2014-09-19 00:00:00",Balanced,Normal,Long,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
8560,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8560,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8564,"2015-09-10 00:00:00",Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
8564,"2014-09-19 00:00:00",Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
8569,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8571,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Lots,Little,Organised,Medium,Press,Normal,Cover
8571,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Lots,Little,Organised,Medium,Press,Normal,Cover
8573,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8573,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8576,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8576,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8581,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Contain,Normal,Cover
8581,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8583,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8583,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8586,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8586,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8588,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8588,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8592,"2015-09-10 00:00:00",Balanced,Lots,Mixed,Organised,Normal,Lots,Little,Organised,Medium,Press,Normal,Cover
8592,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Lots,Lots,Organised,Medium,Press,Normal,Cover
8593,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Free Form,Medium,Press,Normal,Cover
8593,"2014-09-19 00:00:00",Balanced,Normal,Short,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
8597,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8597,"2014-09-19 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8600,"2015-09-10 00:00:00",Fast,Normal,Mixed,Organised,Risky,Lots,Normal,Organised,Medium,Press,Normal,Cover
8600,"2014-09-19 00:00:00",Fast,Lots,Mixed,Organised,Risky,Lots,Normal,Organised,Medium,Press,Normal,Cover
8602,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8602,"2014-09-19 00:00:00",Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
8603,"2015-09-10 00:00:00",Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
